Origin Time,Latitude,Longitude,Depth,Magnitude,Energy_Index,Depth_Factor
2020-12-10 22:26:47 IST,25.87,90.52,10.0,3.9,89.12509381337455,0.6000000000000001
2020-12-04 02:13:24 IST,22.14,86.05,63.0,3.9,89.12509381337455,0.1923076923076923
2020-12-03 04:26:45 IST,33.1,72.67,10.0,3.9,89.12509381337455,0.6000000000000001
2020-12-01 09:41:50 IST,30.03,77.95,10.0,3.9,89.12509381337455,0.6000000000000001
2020-11-28 05:39:30 IST,36.7,71.58,20.0,3.9,89.12509381337455,0.4285714285714286
2020-11-25 01:21:12 IST,37.17,71.75,23.0,3.9,89.12509381337455,0.39473684210526316
2020-11-21 19:34:51 IST,24.14,98.37,125.0,3.9,89.12509381337455,0.10714285714285714
2020-11-20 21:04:14 IST,36.56,68.75,19.4,3.9,89.12509381337455,0.43604651162790703
2020-11-19 02:31:03 IST,36.33,71.25,185.0,3.9,89.12509381337455,0.075
2020-10-25 23:42:52 IST,31.26,83.67,10.0,3.9,89.12509381337455,0.6000000000000001
2020-10-24 11:11:56 IST,36.57,71.61,50.0,3.9,89.12509381337455,0.23076923076923073
2020-10-22 19:52:11 IST,37.82,69.09,87.0,3.9,89.12509381337455,0.14705882352941177
2020-10-19 01:35:17 IST,32.95,72.53,10.0,3.9,89.12509381337455,0.6000000000000001
2020-10-07 21:48:15 IST,32.3,80.29,10.0,3.9,89.12509381337455,0.6000000000000001
2020-10-03 21:06:16 IST,26.13,91.22,10.0,3.9,89.12509381337455,0.6000000000000001
2020-10-02 23:23:00 IST,36.31,70.82,80.0,3.9,89.12509381337455,0.15789473684210528
2020-09-15 04:08:16 IST,39.58,74.69,10.0,3.9,89.12509381337455,0.6000000000000001
2020-09-14 22:25:01 IST,36.55,71.75,145.0,3.9,89.12509381337455,0.09375
2020-09-11 22:42:38 IST,35.77,69.5,329.0,3.9,89.12509381337455,0.0436046511627907
2020-09-11 07:35:39 IST,37.4,72.29,171.0,3.9,89.12509381337455,0.08064516129032258
2020-08-30 16:20:14 IST,36.87,76.23,330.0,3.9,89.12509381337455,0.043478260869565216
2020-08-18 03:03:37 IST,30.48,87.08,140.0,3.9,89.12509381337455,0.0967741935483871
2020-08-15 12:55:04 IST,36.8,71.29,250.0,3.9,89.12509381337455,0.056603773584905655
2020-08-10 01:53:05 IST,31.0,80.12,10.0,3.9,89.12509381337455,0.6000000000000001
2020-08-05 18:02:02 IST,38.83,71.0,10.0,3.9,89.12509381337455,0.6000000000000001
2020-07-30 21:22:55 IST,30.13,95.08,10.0,3.9,89.12509381337455,0.6000000000000001
2020-07-28 15:37:34 IST,36.47,70.9,10.0,3.9,89.12509381337455,0.6000000000000001
2020-07-25 11:44:43 IST,37.66,75.82,10.0,3.9,89.12509381337455,0.6000000000000001
2020-07-23 01:02:07 IST,36.58,70.53,10.0,3.9,89.12509381337455,0.6000000000000001
2020-07-22 02:02:01 IST,36.53,71.14,196.0,3.9,89.12509381337455,0.07109004739336493
2020-07-19 01:36:49 IST,37.29,74.76,10.0,3.9,89.12509381337455,0.6000000000000001
2020-07-17 04:55:36 IST,32.99,75.88,5.0,3.9,89.12509381337455,0.75
2020-07-14 14:57:12 IST,23.32,94.35,72.0,3.9,89.12509381337455,0.1724137931034483
2020-07-05 17:11:07 IST,23.56,70.36,27.0,3.9,89.12509381337455,0.35714285714285715
2020-07-03 05:34:55 IST,36.45,71.1,70.0,3.9,89.12509381337455,0.1764705882352941
2020-06-28 12:24:59 IST,25.81,90.33,6.0,3.9,89.12509381337455,0.7142857142857143
2020-06-21 23:45:57 IST,35.99,69.25,140.0,3.9,89.12509381337455,0.0967741935483871
2020-06-17 03:14:36 IST,31.14,72.06,18.0,3.9,89.12509381337455,0.45454545454545453
2020-06-16 14:10:10 IST,33.02,75.85,5.0,3.9,89.12509381337455,0.75
2020-06-15 22:53:49 IST,36.1,69.8,88.0,3.9,89.12509381337455,0.14563106796116507
2020-06-15 06:31:10 IST,33.0,75.9,5.0,3.9,89.12509381337455,0.75
2020-06-14 14:14:06 IST,38.4,73.4,114.0,3.9,89.12509381337455,0.11627906976744186
2020-06-05 10:47:19 IST,37.6,71.3,255.0,3.9,89.12509381337455,0.05555555555555555
2020-06-02 07:14:41 IST,24.7,96.3,100.0,3.9,89.12509381337455,0.13043478260869565
2020-05-24 23:07:32 IST,36.7,72.8,184.0,3.9,89.12509381337455,0.07537688442211055
2020-05-24 19:51:30 IST,37.3,72.4,150.0,3.9,89.12509381337455,0.09090909090909091
2020-05-24 16:35:40 IST,37.0,71.9,140.0,3.9,89.12509381337455,0.0967741935483871
2020-05-16 16:45:58 IST,36.4,70.9,140.0,3.9,89.12509381337455,0.0967741935483871
2020-05-08 19:30:33 IST,36.5,71.5,140.0,3.9,89.12509381337455,0.0967741935483871
2020-04-29 07:35:00 IST,39.6,69.5,125.0,3.9,89.12509381337455,0.10714285714285714
2020-04-25 23:12:45 IST,36.96,72.29,10.0,3.9,89.12509381337455,0.6000000000000001
2020-04-22 16:50:04 IST,37.3,72.0,170.0,3.9,89.12509381337455,0.08108108108108107
2020-04-22 14:47:29 IST,21.5,94.4,10.0,3.9,89.12509381337455,0.6000000000000001
2020-04-14 10:51:38 IST,29.6,82.9,10.0,3.9,89.12509381337455,0.6000000000000001
2020-04-13 02:40:08 IST,32.2,72.6,10.0,3.9,89.12509381337455,0.6000000000000001
2020-03-29 19:58:30 IST,39.81,77.3,30.0,3.9,89.12509381337455,0.3333333333333333
2020-03-21 12:33:47 IST,37.1,71.9,230.0,3.9,89.12509381337455,0.06122448979591836
2020-03-11 00:23:54 IST,36.9,72.8,250.0,3.9,89.12509381337455,0.056603773584905655
2020-03-10 10:52:15 IST,37.0,71.5,10.0,3.9,89.12509381337455,0.6000000000000001
2020-02-25 16:14:35 IST,36.4,77.0,231.0,3.9,89.12509381337455,0.06097560975609757
2020-02-14 19:49:45 IST,36.6,72.6,90.0,3.9,89.12509381337455,0.14285714285714285
2020-02-09 13:44:22 IST,36.3,70.0,150.0,3.9,89.12509381337455,0.09090909090909091
2020-01-23 21:00:04 IST,32.6,99.9,10.0,3.9,89.12509381337455,0.6000000000000001
2020-01-18 19:44:17 IST,39.11,71.33,58.0,3.9,89.12509381337455,0.2054794520547945
2020-01-04 17:05:44 IST,28.5,92.0,10.0,3.9,89.12509381337455,0.6000000000000001
2020-01-01 21:22:42 IST,28.7,87.9,10.0,3.9,89.12509381337455,0.6000000000000001
2019-12-16 09:21:23 IST,36.5,70.7,37.0,3.9,89.12509381337455,0.28846153846153844
2019-12-15 09:23:37 IST,25.2,94.8,94.0,3.9,89.12509381337455,0.13761467889908258
2019-12-14 05:22:40 IST,20.0,72.8,10.0,3.9,89.12509381337455,0.6000000000000001
2019-12-10 03:18:33 IST,28.3,87.5,101.0,3.9,89.12509381337455,0.12931034482758622
2019-11-07 06:42:53 IST,37.7,72.3,35.0,3.9,89.12509381337455,0.3
2019-11-05 15:20:41 IST,35.8,76.9,10.0,3.9,89.12509381337455,0.6000000000000001
2019-10-28 19:12:47 IST,29.6,82.0,10.0,3.9,89.12509381337455,0.6000000000000001
2019-10-17 08:35:18 IST,35.2,77.8,10.0,3.9,89.12509381337455,0.6000000000000001
2019-10-11 04:08:54 IST,37.5,72.8,35.0,3.9,89.12509381337455,0.3
2019-10-07 04:35:12 IST,37.9,72.8,35.0,3.9,89.12509381337455,0.3
2021-07-26 05:00:53 IST,16.0,78.22,10.0,4.0,100.0,0.6000000000000001
2021-07-25 20:39:22 IST,27.29,88.5,10.0,4.0,100.0,0.6000000000000001
2021-07-15 05:48:34 IST,36.66,71.64,10.0,4.0,100.0,0.6000000000000001
2021-06-21 15:37:03 IST,28.28,87.82,10.0,4.0,100.0,0.6000000000000001
2021-06-18 15:45:42 IST,23.42,70.32,20.0,4.0,100.0,0.4285714285714286
2021-06-14 18:35:46 IST,37.75,73.21,10.0,4.0,100.0,0.6000000000000001
2021-06-13 12:58:08 IST,36.39,71.3,110.0,4.0,100.0,0.12000000000000002
2021-05-27 20:34:07 IST,26.54,99.5,10.0,4.0,100.0,0.6000000000000001
2021-05-21 23:06:20 IST,25.77,99.16,10.0,4.0,100.0,0.6000000000000001
2021-05-20 13:39:21 IST,37.06,71.61,84.0,4.0,100.0,0.15151515151515152
2021-05-17 07:07:03 IST,37.22,72.18,115.0,4.0,100.0,0.11538461538461536
2021-04-28 08:13:21 IST,26.69,92.41,20.0,4.0,100.0,0.4285714285714286
2021-04-25 09:11:35 IST,38.33,74.21,125.0,4.0,100.0,0.10714285714285714
2021-04-13 14:58:52 IST,36.52,70.04,225.0,4.0,100.0,0.0625
2021-04-08 18:23:41 IST,30.82,71.24,23.0,4.0,100.0,0.39473684210526316
2021-03-26 21:55:12 IST,32.47,93.54,200.0,4.0,100.0,0.06976744186046512
2021-03-12 22:42:03 IST,28.62,66.59,10.0,4.0,100.0,0.6000000000000001
2021-03-08 15:35:00 IST,25.29,94.97,97.0,4.0,100.0,0.13392857142857142
2021-03-07 22:41:30 IST,38.68,73.67,10.0,4.0,100.0,0.6000000000000001
2021-03-07 17:59:51 IST,36.52,71.65,10.0,4.0,100.0,0.6000000000000001
2021-02-24 03:15:23 IST,37.4,75.89,10.0,4.0,100.0,0.6000000000000001
2021-02-19 16:38:32 IST,29.88,80.29,8.0,4.0,100.0,0.6521739130434783
2021-02-07 21:08:08 IST,39.27,74.29,10.0,4.0,100.0,0.6000000000000001
2021-02-05 03:43:10 IST,27.86,88.14,10.0,4.0,100.0,0.6000000000000001
2021-02-04 00:04:20 IST,4.94,95.76,10.0,4.0,100.0,0.6000000000000001
2021-02-01 01:34:26 IST,24.84,94.35,35.0,4.0,100.0,0.3
2021-01-30 11:15:49 IST,28.36,89.76,10.0,4.0,100.0,0.6000000000000001
2021-01-19 16:32:39 IST,36.39,71.02,10.0,4.0,100.0,0.6000000000000001
2020-12-24 19:06:56 IST,36.28,69.35,50.0,4.0,100.0,0.23076923076923073
2020-12-18 21:32:40 IST,36.79,72.03,10.0,4.0,100.0,0.6000000000000001
2020-12-16 19:26:35 IST,37.12,73.53,10.0,4.0,100.0,0.6000000000000001
2020-12-14 05:25:31 IST,35.92,68.92,50.0,4.0,100.0,0.23076923076923073
2020-12-07 00:19:02 IST,36.81,71.84,10.0,4.0,100.0,0.6000000000000001
2020-12-05 16:59:22 IST,36.46,71.44,150.0,4.0,100.0,0.09090909090909091
2020-11-23 19:11:51 IST,28.53,87.32,50.0,4.0,100.0,0.23076923076923073
2020-11-21 10:19:36 IST,24.92,94.88,30.0,4.0,100.0,0.3333333333333333
2020-11-12 02:29:33 IST,32.7,75.84,5.0,4.0,100.0,0.75
2020-11-10 23:34:31 IST,36.83,72.26,95.0,4.0,100.0,0.13636363636363638
2020-11-08 18:56:27 IST,33.48,75.62,10.0,4.0,100.0,0.6000000000000001
2020-11-03 00:21:16 IST,36.48,70.8,235.0,4.0,100.0,0.06000000000000001
2020-10-26 00:18:40 IST,36.81,72.4,50.0,4.0,100.0,0.23076923076923073
2020-10-22 01:59:41 IST,29.64,88.3,10.0,4.0,100.0,0.6000000000000001
2020-10-03 02:45:18 IST,36.41,71.27,20.0,4.0,100.0,0.4285714285714286
2020-10-02 12:46:34 IST,36.66,71.37,10.0,4.0,100.0,0.6000000000000001
2020-09-14 23:56:57 IST,39.62,73.88,10.0,4.0,100.0,0.6000000000000001
2020-09-09 16:24:10 IST,37.19,72.02,10.0,4.0,100.0,0.6000000000000001
2020-09-08 03:07:49 IST,13.22,93.18,20.0,4.0,100.0,0.4285714285714286
2020-08-27 01:52:11 IST,36.19,72.05,250.0,4.0,100.0,0.056603773584905655
2020-08-24 18:36:08 IST,25.63,96.44,90.0,4.0,100.0,0.14285714285714285
2020-08-22 12:43:24 IST,36.79,69.73,70.0,4.0,100.0,0.1764705882352941
2020-08-22 04:54:19 IST,39.339,71.93,10.0,4.0,100.0,0.6000000000000001
2020-08-14 08:36:12 IST,37.35,72.17,10.0,4.0,100.0,0.6000000000000001
2020-08-14 06:38:10 IST,23.12,93.24,10.0,4.0,100.0,0.6000000000000001
2020-08-12 18:38:53 IST,39.04,74.73,10.0,4.0,100.0,0.6000000000000001
2020-08-12 03:14:12 IST,20.87,94.86,80.0,4.0,100.0,0.15789473684210528
2020-08-11 19:27:50 IST,24.11,93.8,15.0,4.0,100.0,0.5
2020-08-08 23:50:48 IST,36.37,68.96,90.0,4.0,100.0,0.14285714285714285
2020-08-05 04:07:00 IST,26.75,97.38,253.0,4.0,100.0,0.055970149253731345
2020-08-01 05:41:03 IST,36.98,71.45,80.0,4.0,100.0,0.15789473684210528
2020-08-01 00:28:58 IST,29.91,94.45,20.0,4.0,100.0,0.4285714285714286
2020-07-25 05:52:00 IST,23.03,94.38,95.0,4.0,100.0,0.13636363636363638
2020-07-23 22:16:11 IST,37.49,68.06,30.0,4.0,100.0,0.3333333333333333
2020-07-20 06:06:54 IST,30.0,93.75,10.0,4.0,100.0,0.6000000000000001
2020-07-18 04:25:41 IST,24.74,92.6,63.0,4.0,100.0,0.1923076923076923
2020-07-07 01:33:03 IST,37.52,77.72,100.0,4.0,100.0,0.13043478260869565
2020-07-06 20:57:29 IST,36.74,71.36,200.0,4.0,100.0,0.06976744186046512
2020-07-04 17:02:49 IST,36.5,71.01,150.0,4.0,100.0,0.09090909090909091
2020-07-02 09:53:18 IST,36.39,71.11,120.0,4.0,100.0,0.1111111111111111
2020-06-30 08:56:56 IST,33.13,75.82,10.0,4.0,100.0,0.6000000000000001
2020-06-29 12:55:30 IST,34.27,71.87,10.0,4.0,100.0,0.6000000000000001
2020-06-28 11:24:37 IST,24.74,94.4,60.0,4.0,100.0,0.2
2020-06-25 20:18:02 IST,36.49,70.56,240.0,4.0,100.0,0.058823529411764705
2020-06-12 13:06:12 IST,38.3,74.6,150.0,4.0,100.0,0.09090909090909091
2020-06-11 13:37:19 IST,37.4,76.7,60.0,4.0,100.0,0.2
2020-05-31 06:24:36 IST,25.1,94.9,82.0,4.0,100.0,0.15463917525773196
2020-05-30 23:44:53 IST,36.4,70.9,130.0,4.0,100.0,0.10344827586206898
2020-05-27 14:16:23 IST,34.4,70.6,10.0,4.0,100.0,0.6000000000000001
2020-05-27 13:35:10 IST,38.0,69.3,12.0,4.0,100.0,0.5555555555555556
2020-05-22 12:29:06 IST,36.4,70.0,30.0,4.0,100.0,0.3333333333333333
2020-05-18 20:35:36 IST,23.9,94.3,22.0,4.0,100.0,0.4054054054054054
2020-05-16 21:23:42 IST,36.7,71.3,248.0,4.0,100.0,0.05703422053231939
2020-05-16 08:54:21 IST,32.8,72.6,30.0,4.0,100.0,0.3333333333333333
2020-05-15 13:50:53 IST,37.0,72.0,90.0,4.0,100.0,0.14285714285714285
2020-05-15 10:11:03 IST,30.3,65.5,10.0,4.0,100.0,0.6000000000000001
2020-05-11 22:27:05 IST,23.6,94.3,120.0,4.0,100.0,0.1111111111111111
2020-04-28 12:17:50 IST,32.3,76.1,19.0,4.0,100.0,0.4411764705882353
2020-04-27 13:42:00 IST,37.2,71.5,167.0,4.0,100.0,0.08241758241758242
2020-04-26 10:59:24 IST,27.0,88.8,10.0,4.0,100.0,0.6000000000000001
2020-04-25 04:29:29 IST,36.3,71.2,150.0,4.0,100.0,0.09090909090909091
2020-04-20 14:23:28 IST,29.0,70.0,190.0,4.0,100.0,0.07317073170731708
2020-04-20 11:05:27 IST,31.67,67.27,167.0,4.0,100.0,0.08241758241758242
2020-04-20 10:49:55 IST,20.35,93.19,10.0,4.0,100.0,0.6000000000000001
2020-04-12 15:21:37 IST,39.8,77.02,10.0,4.0,100.0,0.6000000000000001
2020-04-12 07:39:55 IST,36.7,70.9,272.0,4.0,100.0,0.05226480836236934
2020-04-11 22:28:23 IST,36.5,70.8,176.0,4.0,100.0,0.07853403141361257
2020-04-11 13:14:04 IST,36.4,70.8,10.0,4.0,100.0,0.6000000000000001
2020-04-11 03:52:26 IST,37.6,74.4,100.0,4.0,100.0,0.13043478260869565
2020-04-11 02:37:23 IST,35.68,70.86,150.0,4.0,100.0,0.09090909090909091
2020-04-10 00:16:22 IST,36.5,68.2,96.0,4.0,100.0,0.13513513513513511
2020-04-08 02:58:57 IST,37.2,72.2,21.0,4.0,100.0,0.4166666666666667
2020-04-04 21:03:25 IST,36.7,71.4,236.0,4.0,100.0,0.0597609561752988
2020-04-04 06:14:32 IST,35.5,74.8,60.0,4.0,100.0,0.2
2020-04-04 01:15:21 IST,36.6,72.2,56.0,4.0,100.0,0.2112676056338028
2020-04-01 02:21:45 IST,36.1,71.5,88.0,4.0,100.0,0.14563106796116507
2020-03-31 05:03:22 IST,39.7,72.5,147.0,4.0,100.0,0.09259259259259259
2020-03-31 01:38:41 IST,37.2,71.7,114.0,4.0,100.0,0.11627906976744186
2020-03-26 05:33:57 IST,36.4,70.4,150.0,4.0,100.0,0.09090909090909091
2020-03-25 14:15:57 IST,34.8,86.1,240.0,4.0,100.0,0.058823529411764705
2020-03-21 11:14:46 IST,18.4,82.3,10.0,4.0,100.0,0.6000000000000001
2020-03-19 19:34:36 IST,38.0,74.2,90.0,4.0,100.0,0.14285714285714285
2020-03-18 01:31:25 IST,32.5,85.3,150.0,4.0,100.0,0.09090909090909091
2020-03-15 18:40:44 IST,29.0,95.2,30.0,4.0,100.0,0.3333333333333333
2020-03-11 22:13:24 IST,32.5,85.2,130.0,4.0,100.0,0.10344827586206898
2020-03-09 14:18:17 IST,20.9,81.8,30.0,4.0,100.0,0.3333333333333333
2020-03-07 10:03:28 IST,35.9,70.4,349.0,4.0,100.0,0.04120879120879121
2020-03-05 01:19:23 IST,36.6,70.9,239.0,4.0,100.0,0.05905511811023622
2020-03-03 01:38:30 IST,36.2,71.6,150.0,4.0,100.0,0.09090909090909091
2020-02-29 12:52:40 IST,36.5,71.3,180.0,4.0,100.0,0.07692307692307693
2020-02-23 08:44:14 IST,36.59,70.45,160.0,4.0,100.0,0.08571428571428572
2020-02-23 06:10:56 IST,37.3,71.9,180.0,4.0,100.0,0.07692307692307693
2020-02-19 21:03:07 IST,36.2,72.2,180.0,4.0,100.0,0.07692307692307693
2020-02-19 01:19:54 IST,30.3,85.6,33.0,4.0,100.0,0.3125
2020-02-17 12:46:23 IST,36.1,74.9,10.0,4.0,100.0,0.6000000000000001
2020-02-17 05:04:25 IST,36.2,70.05,180.0,4.0,100.0,0.07692307692307693
2020-02-03 20:34:53 IST,23.2,94.3,180.0,4.0,100.0,0.07692307692307693
2020-01-29 19:13:05 IST,24.53,94.95,120.0,4.0,100.0,0.1111111111111111
2020-01-26 01:19:35 IST,39.97,77.47,150.0,4.0,100.0,0.09090909090909091
2020-01-22 01:50:55 IST,28.5,91.7,10.0,4.0,100.0,0.6000000000000001
2020-01-20 01:20:30 IST,34.7,72.8,10.0,4.0,100.0,0.6000000000000001
2020-01-11 13:34:45 IST,32.8,73.5,123.0,4.0,100.0,0.10869565217391305
2019-12-30 23:55:33 IST,35.5,74.8,10.0,4.0,100.0,0.6000000000000001
2019-12-27 09:23:48 IST,19.0,87.4,10.0,4.0,100.0,0.6000000000000001
2019-12-16 03:50:37 IST,26.9,85.9,96.0,4.0,100.0,0.13513513513513511
2019-11-30 11:44:03 IST,36.7,73.8,58.0,4.0,100.0,0.2054794520547945
2019-11-21 05:44:58 IST,37.3,71.7,10.0,4.0,100.0,0.6000000000000001
2019-11-20 22:57:00 IST,38.1,74.0,185.0,4.0,100.0,0.075
2019-11-20 11:43:41 IST,35.3,73.2,10.0,4.0,100.0,0.6000000000000001
2019-11-20 01:35:45 IST,19.9,72.9,10.0,4.0,100.0,0.6000000000000001
2019-11-18 19:01:06 IST,23.6,70.3,10.0,4.0,100.0,0.6000000000000001
2019-11-02 05:43:37 IST,36.5,70.4,195.0,4.0,100.0,0.07142857142857142
2019-10-25 13:18:07 IST,36.3,70.3,265.0,4.0,100.0,0.05357142857142857
2019-10-23 14:05:10 IST,37.7,72.3,230.0,4.0,100.0,0.06122448979591836
2019-10-22 18:49:25 IST,36.1,78.1,30.0,4.0,100.0,0.3333333333333333
2019-10-18 16:02:58 IST,33.1,74.0,10.0,4.0,100.0,0.6000000000000001
2019-10-14 13:17:54 IST,36.4,70.7,239.0,4.0,100.0,0.05905511811023622
2019-10-13 06:32:35 IST,37.3,72.0,210.0,4.0,100.0,0.06666666666666667
2019-10-08 13:14:37 IST,34.4,72.6,10.0,4.0,100.0,0.6000000000000001
2019-10-04 00:19:36 IST,37.2,69.9,37.0,4.0,100.0,0.28846153846153844
2019-09-22 08:01:23 IST,24.2,93.6,20.0,4.0,100.0,0.4285714285714286
2019-08-19 14:43:02 IST,23.0,70.4,10.0,4.0,100.0,0.6000000000000001
2021-07-21 02:10:49 IST,25.88,90.34,10.0,4.1,112.2018454301963,0.6000000000000001
2021-07-08 04:22:13 IST,37.4,73.03,10.0,4.1,112.2018454301963,0.6000000000000001
2021-07-06 19:47:58 IST,37.3,72.52,10.0,4.1,112.2018454301963,0.6000000000000001
2021-07-04 23:46:23 IST,39.17,71.78,50.0,4.1,112.2018454301963,0.23076923076923073
2021-06-18 02:04:40 IST,26.73,92.44,22.0,4.1,112.2018454301963,0.4054054054054054
2021-06-16 08:01:58 IST,36.07,65.46,10.0,4.1,112.2018454301963,0.6000000000000001
2021-06-09 17:06:01 IST,31.96,72.89,10.0,4.1,112.2018454301963,0.6000000000000001
2021-06-06 21:26:45 IST,37.04,72.66,20.0,4.1,112.2018454301963,0.4285714285714286
2021-06-04 18:58:16 IST,31.7,68.72,10.0,4.1,112.2018454301963,0.6000000000000001
2021-06-03 02:17:44 IST,36.9,67.75,150.0,4.1,112.2018454301963,0.09090909090909091
2021-05-30 15:26:55 IST,36.35,70.27,59.0,4.1,112.2018454301963,0.2027027027027027
2021-05-30 14:23:06 IST,26.69,92.39,16.0,4.1,112.2018454301963,0.48387096774193555
2021-05-23 07:26:53 IST,37.31,72.32,349.0,4.1,112.2018454301963,0.04120879120879121
2021-05-22 07:18:16 IST,25.78,99.01,10.0,4.1,112.2018454301963,0.6000000000000001
2021-05-22 06:08:33 IST,19.72,95.56,16.0,4.1,112.2018454301963,0.48387096774193555
2021-05-18 04:24:46 IST,15.46,93.37,34.0,4.1,112.2018454301963,0.30612244897959184
2021-05-04 12:38:35 IST,28.52,86.5,165.0,4.1,112.2018454301963,0.08333333333333333
2021-04-29 11:27:44 IST,36.14,71.17,75.0,4.1,112.2018454301963,0.16666666666666666
2021-04-27 22:32:17 IST,36.69,71.62,165.0,4.1,112.2018454301963,0.08333333333333333
2021-04-19 10:37:51 IST,36.32,69.21,10.0,4.1,112.2018454301963,0.6000000000000001
2021-04-15 01:19:01 IST,36.23,71.19,19.0,4.1,112.2018454301963,0.4411764705882353
2021-04-06 07:07:02 IST,26.72,89.04,10.0,4.1,112.2018454301963,0.6000000000000001
2021-04-03 10:37:47 IST,35.93,66.16,10.0,4.1,112.2018454301963,0.6000000000000001
2021-04-01 22:21:10 IST,36.66,71.48,11.0,4.1,112.2018454301963,0.5769230769230769
2021-03-29 13:54:21 IST,7.71,91.3,10.0,4.1,112.2018454301963,0.6000000000000001
2021-03-29 05:41:40 IST,36.18,77.38,10.0,4.1,112.2018454301963,0.6000000000000001
2021-03-27 22:54:17 IST,35.56,89.32,63.0,4.1,112.2018454301963,0.1923076923076923
2021-03-24 00:26:44 IST,36.41,68.01,10.0,4.1,112.2018454301963,0.6000000000000001
2021-03-21 17:52:41 IST,26.53,92.58,25.0,4.1,112.2018454301963,0.37499999999999994
2021-03-16 18:46:12 IST,30.08,86.39,10.0,4.1,112.2018454301963,0.6000000000000001
2021-02-28 01:33:51 IST,28.91,86.65,100.0,4.1,112.2018454301963,0.13043478260869565
2021-02-25 13:20:29 IST,22.99,95.47,19.0,4.1,112.2018454301963,0.4411764705882353
2021-02-15 19:23:24 IST,9.42,93.48,10.0,4.1,112.2018454301963,0.6000000000000001
2021-02-02 06:46:41 IST,36.35,71.37,10.0,4.1,112.2018454301963,0.6000000000000001
2021-01-16 22:01:04 IST,33.03,75.93,10.0,4.1,112.2018454301963,0.6000000000000001
2021-01-08 15:41:55 IST,37.16,71.34,130.0,4.1,112.2018454301963,0.10344827586206898
2021-01-03 00:18:14 IST,35.89,70.17,250.0,4.1,112.2018454301963,0.056603773584905655
2020-12-26 19:49:15 IST,16.15,93.07,50.0,4.1,112.2018454301963,0.23076923076923073
2020-12-19 11:52:44 IST,21.73,94.35,10.0,4.1,112.2018454301963,0.6000000000000001
2020-12-13 11:38:55 IST,36.62,71.23,10.0,4.1,112.2018454301963,0.6000000000000001
2020-12-11 18:33:51 IST,21.59,90.31,10.0,4.1,112.2018454301963,0.6000000000000001
2020-12-10 00:24:19 IST,26.54,96.66,145.0,4.1,112.2018454301963,0.09375
2020-12-05 14:03:42 IST,39.49,75.7,10.0,4.1,112.2018454301963,0.6000000000000001
2020-11-28 05:07:54 IST,33.72,88.6,200.0,4.1,112.2018454301963,0.06976744186046512
2020-11-20 23:03:15 IST,38.12,74.44,10.0,4.1,112.2018454301963,0.6000000000000001
2020-11-13 15:42:16 IST,39.52,74.04,10.0,4.1,112.2018454301963,0.6000000000000001
2020-11-13 02:51:28 IST,28.02,87.74,10.0,4.1,112.2018454301963,0.6000000000000001
2020-11-12 08:50:00 IST,36.47,70.81,200.0,4.1,112.2018454301963,0.06976744186046512
2020-11-07 04:29:19 IST,33.5,75.64,10.0,4.1,112.2018454301963,0.6000000000000001
2020-11-06 08:36:49 IST,25.12,96.34,106.0,4.1,112.2018454301963,0.12396694214876033
2020-11-04 22:57:40 IST,36.61,71.75,10.0,4.1,112.2018454301963,0.6000000000000001
2020-10-29 01:19:56 IST,37.19,70.52,10.0,4.1,112.2018454301963,0.6000000000000001
2020-10-26 01:09:57 IST,36.49,71.43,50.0,4.1,112.2018454301963,0.23076923076923073
2020-10-24 08:51:07 IST,23.44,92.08,50.0,4.1,112.2018454301963,0.23076923076923073
2020-10-23 01:44:10 IST,34.89,66.96,39.0,4.1,112.2018454301963,0.2777777777777778
2020-10-18 05:47:45 IST,37.68,72.18,160.0,4.1,112.2018454301963,0.08571428571428572
2020-10-16 23:51:10 IST,32.61,94.24,25.0,4.1,112.2018454301963,0.37499999999999994
2020-10-15 10:57:24 IST,36.26,71.82,104.0,4.1,112.2018454301963,0.12605042016806722
2020-10-14 09:52:40 IST,36.55,70.64,143.0,4.1,112.2018454301963,0.0949367088607595
2020-10-14 02:06:10 IST,35.21,68.79,10.0,4.1,112.2018454301963,0.6000000000000001
2020-10-13 07:06:21 IST,23.24,93.89,82.0,4.1,112.2018454301963,0.15463917525773196
2020-10-08 07:44:51 IST,36.21,68.92,10.0,4.1,112.2018454301963,0.6000000000000001
2020-10-07 18:33:23 IST,29.74,95.78,10.0,4.1,112.2018454301963,0.6000000000000001
2020-09-24 19:40:20 IST,36.35,70.4,214.0,4.1,112.2018454301963,0.06550218340611354
2020-09-18 14:07:41 IST,36.14,69.7,10.0,4.1,112.2018454301963,0.6000000000000001
2020-08-27 18:47:23 IST,23.17,93.21,25.0,4.1,112.2018454301963,0.37499999999999994
2020-08-26 07:54:02 IST,23.79,88.36,10.0,4.1,112.2018454301963,0.6000000000000001
2020-08-23 22:07:42 IST,23.25,70.6,30.0,4.1,112.2018454301963,0.3333333333333333
2020-08-22 06:52:33 IST,39.61,74.48,10.0,4.1,112.2018454301963,0.6000000000000001
2020-08-19 05:08:55 IST,34.23,81.12,240.0,4.1,112.2018454301963,0.058823529411764705
2020-08-14 18:28:52 IST,29.66,94.2,195.0,4.1,112.2018454301963,0.07142857142857142
2020-08-09 23:05:28 IST,39.845,77.225,10.0,4.1,112.2018454301963,0.6000000000000001
